country,technology,year,pub_count
Korea,Nuclear,1982,1
Korea,Nuclear,1983,1
Korea,Nuclear,1984,1
Korea,Nuclear,1985,2
Korea,Nuclear,1986,9
Korea,Nuclear,1987,5
Korea,Nuclear,1988,7
Korea,Nuclear,1989,9
Korea,Nuclear,1990,4
Korea,Nuclear,1991,10
Korea,Nuclear,1992,30
Korea,Nuclear,1993,19
Korea,Nuclear,1994,22
Korea,Nuclear,1995,35
Korea,Nuclear,1996,29
Korea,Nuclear,1997,30
Korea,Nuclear,1998,33
Korea,Nuclear,1999,50
Korea,Nuclear,2000,55
Korea,Nuclear,2001,65
Korea,Nuclear,2002,117
Korea,Nuclear,2003,100
Korea,Nuclear,2004,123
Korea,Nuclear,2005,135
Korea,Nuclear,2006,155
Korea,Nuclear,2007,184
Korea,Nuclear,2008,192
Korea,Nuclear,2009,187
Korea,Nuclear,2010,235
Korea,Nuclear,2011,328
Korea,Nuclear,2012,336
Korea,Nuclear,2013,394
Korea,Nuclear,2014,445
Korea,Nuclear,2015,366
Korea,Nuclear,2016,406
Korea,Nuclear,2017,433
Korea,Nuclear,2018,498
Korea,Nuclear,2019,485
Korea,Nuclear,2020,593
Korea,Nuclear,2021,634
Korea,Nuclear,2022,588
Korea,Nuclear,2023,724
Latvia,Nuclear,1980,1
Latvia,Nuclear,1982,1
Latvia,Nuclear,1983,1
Latvia,Nuclear,1989,2
Latvia,Nuclear,1990,1
Latvia,Nuclear,1992,1
Latvia,Nuclear,1996,1
Latvia,Nuclear,2000,3
Latvia,Nuclear,2001,3
Latvia,Nuclear,2002,1
Latvia,Nuclear,2004,2
Latvia,Nuclear,2005,5
Latvia,Nuclear,2006,5
Latvia,Nuclear,2007,2
Latvia,Nuclear,2008,5
Latvia,Nuclear,2009,7
Latvia,Nuclear,2010,6
Latvia,Nuclear,2011,7
Latvia,Nuclear,2012,9
Latvia,Nuclear,2013,11
Latvia,Nuclear,2014,8
Latvia,Nuclear,2015,18
Latvia,Nuclear,2016,12
Latvia,Nuclear,2017,13
Latvia,Nuclear,2018,12
Latvia,Nuclear,2019,18
Latvia,Nuclear,2020,22
Latvia,Nuclear,2021,27
Latvia,Nuclear,2022,33
Latvia,Nuclear,2023,44
Lithuania,Nuclear,1994,3
Lithuania,Nuclear,1995,3
Lithuania,Nuclear,1996,4
Lithuania,Nuclear,1998,3
Lithuania,Nuclear,1999,10
Lithuania,Nuclear,2000,6
Lithuania,Nuclear,2001,3
Lithuania,Nuclear,2002,12
Lithuania,Nuclear,2003,11
Lithuania,Nuclear,2004,20
Lithuania,Nuclear,2005,40
Lithuania,Nuclear,2006,34
Lithuania,Nuclear,2007,32
Lithuania,Nuclear,2008,35
Lithuania,Nuclear,2009,23
Lithuania,Nuclear,2010,27
Lithuania,Nuclear,2011,36
Lithuania,Nuclear,2012,42
Lithuania,Nuclear,2013,37
Lithuania,Nuclear,2014,47
Lithuania,Nuclear,2015,38
Lithuania,Nuclear,2016,27
Lithuania,Nuclear,2017,34
Lithuania,Nuclear,2018,38
Lithuania,Nuclear,2019,40
Lithuania,Nuclear,2020,42
Lithuania,Nuclear,2021,69
Lithuania,Nuclear,2022,63
Lithuania,Nuclear,2023,74
Luxembourg,Nuclear,1975,1
Luxembourg,Nuclear,1982,1
Luxembourg,Nuclear,1991,1
Luxembourg,Nuclear,2002,1
Luxembourg,Nuclear,2005,1
Luxembourg,Nuclear,2009,1
Luxembourg,Nuclear,2010,3
Luxembourg,Nuclear,2011,1
Luxembourg,Nuclear,2012,7
Luxembourg,Nuclear,2013,10
Luxembourg,Nuclear,2014,5
Luxembourg,Nuclear,2015,11
Luxembourg,Nuclear,2016,11
Luxembourg,Nuclear,2017,8
Luxembourg,Nuclear,2018,13
Luxembourg,Nuclear,2019,9
Luxembourg,Nuclear,2020,12
Luxembourg,Nuclear,2021,10
Luxembourg,Nuclear,2022,17
Luxembourg,Nuclear,2023,23
Mexico,Nuclear,1974,1
Mexico,Nuclear,1977,3
Mexico,Nuclear,1978,1
Mexico,Nuclear,1979,2
Mexico,Nuclear,1980,1
Mexico,Nuclear,1981,4
Mexico,Nuclear,1983,4
Mexico,Nuclear,1984,1
Mexico,Nuclear,1985,2
Mexico,Nuclear,1986,2
Mexico,Nuclear,1987,4
Mexico,Nuclear,1988,3
Mexico,Nuclear,1989,1
Mexico,Nuclear,1990,4
Mexico,Nuclear,1991,2
Mexico,Nuclear,1992,2
Mexico,Nuclear,1993,3
Mexico,Nuclear,1994,1
Mexico,Nuclear,1995,8
Mexico,Nuclear,1996,1
Mexico,Nuclear,1998,5
Mexico,Nuclear,1999,3
Mexico,Nuclear,2000,3
Mexico,Nuclear,2001,9
Mexico,Nuclear,2002,7
Mexico,Nuclear,2003,13
Mexico,Nuclear,2004,15
Mexico,Nuclear,2005,16
Mexico,Nuclear,2006,16
Mexico,Nuclear,2007,24
Mexico,Nuclear,2008,18
Mexico,Nuclear,2009,18
Mexico,Nuclear,2010,22
Mexico,Nuclear,2011,32
Mexico,Nuclear,2012,47
Mexico,Nuclear,2013,39
Mexico,Nuclear,2014,37
Mexico,Nuclear,2015,57
Mexico,Nuclear,2016,60
Mexico,Nuclear,2017,52
Mexico,Nuclear,2018,58
Mexico,Nuclear,2019,67
Mexico,Nuclear,2020,105
Mexico,Nuclear,2021,100
Mexico,Nuclear,2022,111
Mexico,Nuclear,2023,154
Netherlands,Nuclear,1974,6
Netherlands,Nuclear,1975,4
Netherlands,Nuclear,1976,4
Netherlands,Nuclear,1977,10
Netherlands,Nuclear,1978,6
Netherlands,Nuclear,1979,4
Netherlands,Nuclear,1980,4
Netherlands,Nuclear,1981,3
Netherlands,Nuclear,1982,3
Netherlands,Nuclear,1983,10
Netherlands,Nuclear,1984,4
Netherlands,Nuclear,1985,8
Netherlands,Nuclear,1986,7
Netherlands,Nuclear,1987,7
Netherlands,Nuclear,1988,12
Netherlands,Nuclear,1989,21
Netherlands,Nuclear,1990,17
Netherlands,Nuclear,1991,11
Netherlands,Nuclear,1992,19
Netherlands,Nuclear,1993,19
Netherlands,Nuclear,1994,19
Netherlands,Nuclear,1995,13
Netherlands,Nuclear,1996,20
Netherlands,Nuclear,1997,25
Netherlands,Nuclear,1998,22
Netherlands,Nuclear,1999,24
Netherlands,Nuclear,2000,21
Netherlands,Nuclear,2001,35
Netherlands,Nuclear,2002,34
Netherlands,Nuclear,2003,35
Netherlands,Nuclear,2004,56
Netherlands,Nuclear,2005,43
Netherlands,Nuclear,2006,63
Netherlands,Nuclear,2007,78
Netherlands,Nuclear,2008,87
Netherlands,Nuclear,2009,84
Netherlands,Nuclear,2010,114
Netherlands,Nuclear,2011,132
Netherlands,Nuclear,2012,135
Netherlands,Nuclear,2013,130
Netherlands,Nuclear,2014,172
Netherlands,Nuclear,2015,161
Netherlands,Nuclear,2016,220
Netherlands,Nuclear,2017,208
Netherlands,Nuclear,2018,261
Netherlands,Nuclear,2019,279
Netherlands,Nuclear,2020,317
Netherlands,Nuclear,2021,301
Netherlands,Nuclear,2022,351
Netherlands,Nuclear,2023,427
New Zealand,Nuclear,1974,1
New Zealand,Nuclear,1976,2
New Zealand,Nuclear,1978,6
New Zealand,Nuclear,1979,1
New Zealand,Nuclear,1980,2
New Zealand,Nuclear,1981,3
New Zealand,Nuclear,1982,2
New Zealand,Nuclear,1983,2
New Zealand,Nuclear,1985,2
New Zealand,Nuclear,1987,2
New Zealand,Nuclear,1988,2
New Zealand,Nuclear,1989,1
New Zealand,Nuclear,1990,4
New Zealand,Nuclear,1991,2
New Zealand,Nuclear,1992,2
New Zealand,Nuclear,1993,2
New Zealand,Nuclear,1994,3
New Zealand,Nuclear,1996,3
New Zealand,Nuclear,1997,4
New Zealand,Nuclear,1998,3
New Zealand,Nuclear,1999,5
New Zealand,Nuclear,2000,1
New Zealand,Nuclear,2001,3
New Zealand,Nuclear,2002,3
New Zealand,Nuclear,2003,2
New Zealand,Nuclear,2004,2
New Zealand,Nuclear,2005,6
New Zealand,Nuclear,2006,8
New Zealand,Nuclear,2007,16
New Zealand,Nuclear,2008,12
New Zealand,Nuclear,2009,10
New Zealand,Nuclear,2010,18
New Zealand,Nuclear,2011,19
New Zealand,Nuclear,2012,21
New Zealand,Nuclear,2013,30
New Zealand,Nuclear,2014,25
New Zealand,Nuclear,2015,29
New Zealand,Nuclear,2016,34
New Zealand,Nuclear,2017,30
New Zealand,Nuclear,2018,31
New Zealand,Nuclear,2019,27
New Zealand,Nuclear,2020,41
New Zealand,Nuclear,2021,46
New Zealand,Nuclear,2022,41
New Zealand,Nuclear,2023,59
Norway,Nuclear,1974,4
Norway,Nuclear,1975,3
Norway,Nuclear,1976,3
Norway,Nuclear,1977,1
Norway,Nuclear,1978,2
Norway,Nuclear,1979,4
Norway,Nuclear,1980,6
Norway,Nuclear,1981,4
Norway,Nuclear,1982,2
Norway,Nuclear,1983,4
Norway,Nuclear,1984,2
Norway,Nuclear,1985,1
Norway,Nuclear,1986,2
Norway,Nuclear,1987,5
Norway,Nuclear,1988,5
Norway,Nuclear,1989,2
Norway,Nuclear,1990,2
Norway,Nuclear,1991,2
Norway,Nuclear,1992,9
Norway,Nuclear,1993,3
Norway,Nuclear,1994,8
Norway,Nuclear,1995,5
Norway,Nuclear,1996,7
Norway,Nuclear,1997,6
Norway,Nuclear,1998,5
Norway,Nuclear,1999,13
Norway,Nuclear,2000,14
Norway,Nuclear,2001,9
Norway,Nuclear,2002,18
Norway,Nuclear,2003,11
Norway,Nuclear,2004,18
Norway,Nuclear,2005,12
Norway,Nuclear,2006,15
Norway,Nuclear,2007,19
Norway,Nuclear,2008,15
Norway,Nuclear,2009,30
Norway,Nuclear,2010,41
Norway,Nuclear,2011,49
Norway,Nuclear,2012,58
Norway,Nuclear,2013,42
Norway,Nuclear,2014,81
Norway,Nuclear,2015,65
Norway,Nuclear,2016,87
Norway,Nuclear,2017,78
Norway,Nuclear,2018,84
Norway,Nuclear,2019,120
Norway,Nuclear,2020,148
Norway,Nuclear,2021,154
Norway,Nuclear,2022,157
Norway,Nuclear,2023,256
Poland,Nuclear,1974,3
Poland,Nuclear,1975,2
Poland,Nuclear,1976,4
Poland,Nuclear,1977,2
Poland,Nuclear,1978,1
Poland,Nuclear,1979,4
Poland,Nuclear,1980,7
Poland,Nuclear,1981,6
Poland,Nuclear,1982,3
Poland,Nuclear,1983,7
Poland,Nuclear,1984,5
Poland,Nuclear,1985,5
Poland,Nuclear,1986,5
Poland,Nuclear,1987,5
Poland,Nuclear,1988,8
Poland,Nuclear,1989,8
Poland,Nuclear,1990,7
Poland,Nuclear,1991,7
Poland,Nuclear,1992,10
Poland,Nuclear,1993,10
Poland,Nuclear,1994,10
Poland,Nuclear,1995,8
Poland,Nuclear,1996,13
Poland,Nuclear,1997,4
Poland,Nuclear,1998,9
Poland,Nuclear,1999,13
Poland,Nuclear,2000,8
Poland,Nuclear,2001,12
Poland,Nuclear,2002,6
Poland,Nuclear,2003,12
Poland,Nuclear,2004,20
Poland,Nuclear,2005,19
Poland,Nuclear,2006,36
Poland,Nuclear,2007,26
Poland,Nuclear,2008,33
Poland,Nuclear,2009,32
Poland,Nuclear,2010,45
Poland,Nuclear,2011,88
Poland,Nuclear,2012,80
Poland,Nuclear,2013,145
Poland,Nuclear,2014,162
Poland,Nuclear,2015,218
Poland,Nuclear,2016,205
Poland,Nuclear,2017,237
Poland,Nuclear,2018,270
Poland,Nuclear,2019,308
Poland,Nuclear,2020,325
Poland,Nuclear,2021,469
Poland,Nuclear,2022,466
Poland,Nuclear,2023,665
Portugal,Nuclear,1974,1
Portugal,Nuclear,1976,1
Portugal,Nuclear,1981,2
Portugal,Nuclear,1982,1
Portugal,Nuclear,1987,1
Portugal,Nuclear,1988,1
Portugal,Nuclear,1989,1
Portugal,Nuclear,1994,2
Portugal,Nuclear,1995,1
Portugal,Nuclear,1996,1
Portugal,Nuclear,1997,3
Portugal,Nuclear,1999,2
Portugal,Nuclear,2000,4
Portugal,Nuclear,2001,3
Portugal,Nuclear,2002,4
Portugal,Nuclear,2003,4
Portugal,Nuclear,2004,6
Portugal,Nuclear,2005,5
Portugal,Nuclear,2006,10
Portugal,Nuclear,2007,14
Portugal,Nuclear,2008,11
Portugal,Nuclear,2009,14
Portugal,Nuclear,2010,11
Portugal,Nuclear,2011,33
Portugal,Nuclear,2012,22
Portugal,Nuclear,2013,32
Portugal,Nuclear,2014,45
Portugal,Nuclear,2015,36
Portugal,Nuclear,2016,65
Portugal,Nuclear,2017,80
Portugal,Nuclear,2018,62
Portugal,Nuclear,2019,68
Portugal,Nuclear,2020,99
Portugal,Nuclear,2021,109
Portugal,Nuclear,2022,135
Portugal,Nuclear,2023,179
Republic of Türkiye,Nuclear,1976,1
Republic of Türkiye,Nuclear,1978,1
Republic of Türkiye,Nuclear,1979,1
Republic of Türkiye,Nuclear,1980,4
Republic of Türkiye,Nuclear,1981,1
Republic of Türkiye,Nuclear,1982,1
Republic of Türkiye,Nuclear,1984,4
Republic of Türkiye,Nuclear,1985,3
Republic of Türkiye,Nuclear,1986,1
Republic of Türkiye,Nuclear,1987,4
Republic of Türkiye,Nuclear,1988,4
Republic of Türkiye,Nuclear,1989,4
Republic of Türkiye,Nuclear,1990,1
Republic of Türkiye,Nuclear,1991,4
Republic of Türkiye,Nuclear,1992,2
Republic of Türkiye,Nuclear,1994,2
Republic of Türkiye,Nuclear,1995,5
Republic of Türkiye,Nuclear,1996,3
Republic of Türkiye,Nuclear,1997,3
Republic of Türkiye,Nuclear,1998,1
Republic of Türkiye,Nuclear,1999,3
Republic of Türkiye,Nuclear,2000,3
Republic of Türkiye,Nuclear,2001,2
Republic of Türkiye,Nuclear,2002,4
Republic of Türkiye,Nuclear,2003,11
Republic of Türkiye,Nuclear,2004,13
Republic of Türkiye,Nuclear,2005,9
Republic of Türkiye,Nuclear,2006,18
Republic of Türkiye,Nuclear,2007,13
Republic of Türkiye,Nuclear,2008,28
Republic of Türkiye,Nuclear,2009,26
Republic of Türkiye,Nuclear,2010,41
Republic of Türkiye,Nuclear,2011,41
Republic of Türkiye,Nuclear,2012,63
Republic of Türkiye,Nuclear,2013,79
Republic of Türkiye,Nuclear,2014,76
Republic of Türkiye,Nuclear,2015,116
Republic of Türkiye,Nuclear,2016,145
Republic of Türkiye,Nuclear,2017,177
Republic of Türkiye,Nuclear,2018,218
Republic of Türkiye,Nuclear,2019,263
Republic of Türkiye,Nuclear,2020,358
Republic of Türkiye,Nuclear,2021,474
Republic of Türkiye,Nuclear,2022,562
Republic of Türkiye,Nuclear,2023,761
Slovak Republic,Nuclear,1977,2
Slovak Republic,Nuclear,1978,1
Slovak Republic,Nuclear,1981,1
Slovak Republic,Nuclear,1982,2
Slovak Republic,Nuclear,1983,1
Slovak Republic,Nuclear,1985,1
Slovak Republic,Nuclear,1986,4
Slovak Republic,Nuclear,1988,1
Slovak Republic,Nuclear,1989,1
Slovak Republic,Nuclear,1990,8
Slovak Republic,Nuclear,1991,3
Slovak Republic,Nuclear,1992,4
Slovak Republic,Nuclear,1993,4
Slovak Republic,Nuclear,1994,2
Slovak Republic,Nuclear,1995,2
Slovak Republic,Nuclear,1996,6
Slovak Republic,Nuclear,1997,4
Slovak Republic,Nuclear,1998,3
Slovak Republic,Nuclear,1999,10
Slovak Republic,Nuclear,2000,3
Slovak Republic,Nuclear,2001,12
Slovak Republic,Nuclear,2002,11
Slovak Republic,Nuclear,2003,8
Slovak Republic,Nuclear,2004,4
Slovak Republic,Nuclear,2005,11
Slovak Republic,Nuclear,2006,12
Slovak Republic,Nuclear,2007,16
Slovak Republic,Nuclear,2008,18
Slovak Republic,Nuclear,2009,20
Slovak Republic,Nuclear,2010,23
Slovak Republic,Nuclear,2011,35
Slovak Republic,Nuclear,2012,30
Slovak Republic,Nuclear,2013,48
Slovak Republic,Nuclear,2014,59
Slovak Republic,Nuclear,2015,41
Slovak Republic,Nuclear,2016,68
Slovak Republic,Nuclear,2017,63
Slovak Republic,Nuclear,2018,51
Slovak Republic,Nuclear,2019,71
Slovak Republic,Nuclear,2020,103
Slovak Republic,Nuclear,2021,103
Slovak Republic,Nuclear,2022,79
Slovak Republic,Nuclear,2023,118
Spain,Nuclear,1977,2
Spain,Nuclear,1979,2
Spain,Nuclear,1980,2
Spain,Nuclear,1981,1
Spain,Nuclear,1982,1
Spain,Nuclear,1983,3
Spain,Nuclear,1984,5
Spain,Nuclear,1985,3
Spain,Nuclear,1986,3
Spain,Nuclear,1987,3
Spain,Nuclear,1988,8
Spain,Nuclear,1989,10
Spain,Nuclear,1990,5
Spain,Nuclear,1991,6
Spain,Nuclear,1992,9
Spain,Nuclear,1993,8
Spain,Nuclear,1994,14
Spain,Nuclear,1995,17
Spain,Nuclear,1996,12
Spain,Nuclear,1997,26
Spain,Nuclear,1998,21
Spain,Nuclear,1999,23
Spain,Nuclear,2000,39
Spain,Nuclear,2001,35
Spain,Nuclear,2002,37
Spain,Nuclear,2003,42
Spain,Nuclear,2004,43
Spain,Nuclear,2005,54
Spain,Nuclear,2006,65
Spain,Nuclear,2007,66
Spain,Nuclear,2008,56
Spain,Nuclear,2009,103
Spain,Nuclear,2010,104
Spain,Nuclear,2011,141
Spain,Nuclear,2012,173
Spain,Nuclear,2013,167
Spain,Nuclear,2014,180
Spain,Nuclear,2015,195
Spain,Nuclear,2016,237
Spain,Nuclear,2017,280
Spain,Nuclear,2018,291
Spain,Nuclear,2019,314
Spain,Nuclear,2020,376
Spain,Nuclear,2021,442
Spain,Nuclear,2022,445
Spain,Nuclear,2023,725
Sweden,Nuclear,1974,4
Sweden,Nuclear,1975,6
Sweden,Nuclear,1976,1
Sweden,Nuclear,1977,6
Sweden,Nuclear,1978,13
Sweden,Nuclear,1979,6
Sweden,Nuclear,1980,8
Sweden,Nuclear,1981,12
Sweden,Nuclear,1982,7
Sweden,Nuclear,1983,14
Sweden,Nuclear,1984,9
Sweden,Nuclear,1985,12
Sweden,Nuclear,1986,8
Sweden,Nuclear,1987,16
Sweden,Nuclear,1988,9
Sweden,Nuclear,1989,17
Sweden,Nuclear,1990,18
Sweden,Nuclear,1991,11
Sweden,Nuclear,1992,21
Sweden,Nuclear,1993,13
Sweden,Nuclear,1994,17
Sweden,Nuclear,1995,15
Sweden,Nuclear,1996,19
Sweden,Nuclear,1997,24
Sweden,Nuclear,1998,20
Sweden,Nuclear,1999,27
Sweden,Nuclear,2000,28
Sweden,Nuclear,2001,18
Sweden,Nuclear,2002,33
Sweden,Nuclear,2003,40
Sweden,Nuclear,2004,44
Sweden,Nuclear,2005,41
Sweden,Nuclear,2006,56
Sweden,Nuclear,2007,60
Sweden,Nuclear,2008,57
Sweden,Nuclear,2009,66
Sweden,Nuclear,2010,68
Sweden,Nuclear,2011,92
Sweden,Nuclear,2012,112
Sweden,Nuclear,2013,150
Sweden,Nuclear,2014,153
Sweden,Nuclear,2015,132
Sweden,Nuclear,2016,163
Sweden,Nuclear,2017,184
Sweden,Nuclear,2018,183
Sweden,Nuclear,2019,213
Sweden,Nuclear,2020,265
Sweden,Nuclear,2021,287
Sweden,Nuclear,2022,295
Sweden,Nuclear,2023,465
Switzerland,Nuclear,1974,5
Switzerland,Nuclear,1975,3
Switzerland,Nuclear,1976,6
Switzerland,Nuclear,1977,4
Switzerland,Nuclear,1978,8
Switzerland,Nuclear,1979,8
Switzerland,Nuclear,1980,3
Switzerland,Nuclear,1981,6
Switzerland,Nuclear,1982,5
Switzerland,Nuclear,1983,5
Switzerland,Nuclear,1984,6
Switzerland,Nuclear,1985,6
Switzerland,Nuclear,1986,6
Switzerland,Nuclear,1987,10
Switzerland,Nuclear,1988,10
Switzerland,Nuclear,1989,14
Switzerland,Nuclear,1990,11
Switzerland,Nuclear,1991,10
Switzerland,Nuclear,1992,9
Switzerland,Nuclear,1993,11
Switzerland,Nuclear,1994,6
Switzerland,Nuclear,1995,19
Switzerland,Nuclear,1996,19
Switzerland,Nuclear,1997,21
Switzerland,Nuclear,1998,21
Switzerland,Nuclear,1999,26
Switzerland,Nuclear,2000,27
Switzerland,Nuclear,2001,27
Switzerland,Nuclear,2002,41
Switzerland,Nuclear,2003,45
Switzerland,Nuclear,2004,46
Switzerland,Nuclear,2005,43
Switzerland,Nuclear,2006,73
Switzerland,Nuclear,2007,80
Switzerland,Nuclear,2008,70
Switzerland,Nuclear,2009,75
Switzerland,Nuclear,2010,82
Switzerland,Nuclear,2011,109
Switzerland,Nuclear,2012,109
Switzerland,Nuclear,2013,133
Switzerland,Nuclear,2014,158
Switzerland,Nuclear,2015,148
Switzerland,Nuclear,2016,158
Switzerland,Nuclear,2017,206
Switzerland,Nuclear,2018,224
Switzerland,Nuclear,2019,235
Switzerland,Nuclear,2020,278
Switzerland,Nuclear,2021,324
Switzerland,Nuclear,2022,304
Switzerland,Nuclear,2023,410
United Kingdom,Nuclear,1974,35
United Kingdom,Nuclear,1975,36
United Kingdom,Nuclear,1976,38
United Kingdom,Nuclear,1977,46
United Kingdom,Nuclear,1978,53
United Kingdom,Nuclear,1979,52
United Kingdom,Nuclear,1980,74
United Kingdom,Nuclear,1981,64
United Kingdom,Nuclear,1982,66
United Kingdom,Nuclear,1983,84
United Kingdom,Nuclear,1984,87
United Kingdom,Nuclear,1985,58
United Kingdom,Nuclear,1986,73
United Kingdom,Nuclear,1987,76
United Kingdom,Nuclear,1988,85
United Kingdom,Nuclear,1989,74
United Kingdom,Nuclear,1990,56
United Kingdom,Nuclear,1991,71
United Kingdom,Nuclear,1992,71
United Kingdom,Nuclear,1993,75
United Kingdom,Nuclear,1994,67
United Kingdom,Nuclear,1995,77
United Kingdom,Nuclear,1996,73
United Kingdom,Nuclear,1997,61
United Kingdom,Nuclear,1998,89
United Kingdom,Nuclear,1999,71
United Kingdom,Nuclear,2000,103
United Kingdom,Nuclear,2001,120
United Kingdom,Nuclear,2002,142
United Kingdom,Nuclear,2003,104
United Kingdom,Nuclear,2004,114
United Kingdom,Nuclear,2005,119
United Kingdom,Nuclear,2006,185
United Kingdom,Nuclear,2007,175
United Kingdom,Nuclear,2008,198
United Kingdom,Nuclear,2009,222
United Kingdom,Nuclear,2010,234
United Kingdom,Nuclear,2011,353
United Kingdom,Nuclear,2012,422
United Kingdom,Nuclear,2013,474
United Kingdom,Nuclear,2014,559
United Kingdom,Nuclear,2015,677
United Kingdom,Nuclear,2016,849
United Kingdom,Nuclear,2017,925
United Kingdom,Nuclear,2018,925
United Kingdom,Nuclear,2019,989
United Kingdom,Nuclear,2020,1143
United Kingdom,Nuclear,2021,1213
United Kingdom,Nuclear,2022,1181
United Kingdom,Nuclear,2023,1656
United States,Nuclear,1974,285
United States,Nuclear,1975,322
United States,Nuclear,1976,361
United States,Nuclear,1977,389
United States,Nuclear,1978,407
United States,Nuclear,1979,472
United States,Nuclear,1980,475
United States,Nuclear,1981,455
United States,Nuclear,1982,455
United States,Nuclear,1983,410
United States,Nuclear,1984,421
United States,Nuclear,1985,449
United States,Nuclear,1986,410
United States,Nuclear,1987,429
United States,Nuclear,1988,494
United States,Nuclear,1989,549
United States,Nuclear,1990,580
United States,Nuclear,1991,695
United States,Nuclear,1992,630
United States,Nuclear,1993,607
United States,Nuclear,1994,600
United States,Nuclear,1995,559
United States,Nuclear,1996,483
United States,Nuclear,1997,478
United States,Nuclear,1998,445
United States,Nuclear,1999,415
United States,Nuclear,2000,527
United States,Nuclear,2001,466
United States,Nuclear,2002,830
United States,Nuclear,2003,768
United States,Nuclear,2004,745
United States,Nuclear,2005,863
United States,Nuclear,2006,894
United States,Nuclear,2007,1029
United States,Nuclear,2008,1026
United States,Nuclear,2009,1209
United States,Nuclear,2010,1280
United States,Nuclear,2011,1621
United States,Nuclear,2012,1866
United States,Nuclear,2013,1925
United States,Nuclear,2014,2057
United States,Nuclear,2015,2216
United States,Nuclear,2016,2419
United States,Nuclear,2017,2470
United States,Nuclear,2018,2479
United States,Nuclear,2019,2779
United States,Nuclear,2020,3399
United States,Nuclear,2021,3435
United States,Nuclear,2022,3820
United States,Nuclear,2023,5104
Australia,Ocean,1974,9
Australia,Ocean,1975,3
Australia,Ocean,1976,2
Australia,Ocean,1977,3
Australia,Ocean,1978,4
Australia,Ocean,1979,6
Australia,Ocean,1980,8
Australia,Ocean,1981,4
Australia,Ocean,1982,14
Australia,Ocean,1983,6
Australia,Ocean,1984,12
Australia,Ocean,1985,8
Australia,Ocean,1986,6
Australia,Ocean,1987,8
Australia,Ocean,1988,11
Australia,Ocean,1989,8
Australia,Ocean,1990,10
Australia,Ocean,1991,8
Australia,Ocean,1992,9
Australia,Ocean,1993,11
Australia,Ocean,1994,13
Australia,Ocean,1995,17
Australia,Ocean,1996,14
Australia,Ocean,1997,13
Australia,Ocean,1998,13
Australia,Ocean,1999,14
Australia,Ocean,2000,21
Australia,Ocean,2001,26
Australia,Ocean,2002,26
Australia,Ocean,2003,33
Australia,Ocean,2004,38
Australia,Ocean,2005,29
Australia,Ocean,2006,50
Australia,Ocean,2007,67
Australia,Ocean,2008,47
Australia,Ocean,2009,55
Australia,Ocean,2010,68
Australia,Ocean,2011,93
Australia,Ocean,2012,92
Australia,Ocean,2013,131
Australia,Ocean,2014,129
Australia,Ocean,2015,133
Australia,Ocean,2016,176
Australia,Ocean,2017,198
Australia,Ocean,2018,199
Australia,Ocean,2019,277
Australia,Ocean,2020,324
Australia,Ocean,2021,377
Australia,Ocean,2022,313
Australia,Ocean,2023,452
Austria,Ocean,1975,1
Austria,Ocean,1980,1
Austria,Ocean,1990,1
Austria,Ocean,1991,1
Austria,Ocean,1992,1
Austria,Ocean,1993,1
Austria,Ocean,1995,1
Austria,Ocean,1996,1
Austria,Ocean,1997,1
Austria,Ocean,1998,2
Austria,Ocean,2000,4
Austria,Ocean,2001,4
Austria,Ocean,2002,1
Austria,Ocean,2003,3
Austria,Ocean,2004,3
Austria,Ocean,2005,4
Austria,Ocean,2006,6
Austria,Ocean,2007,4
Austria,Ocean,2008,2
Austria,Ocean,2009,5
Austria,Ocean,2010,15
Austria,Ocean,2011,9
Austria,Ocean,2012,7
Austria,Ocean,2013,12
Austria,Ocean,2014,11
Austria,Ocean,2015,21
Austria,Ocean,2016,18
Austria,Ocean,2017,27
Austria,Ocean,2018,27
Austria,Ocean,2019,30
Austria,Ocean,2020,46
Austria,Ocean,2021,58
Austria,Ocean,2022,45
Austria,Ocean,2023,54
Belgium,Ocean,1974,2
Belgium,Ocean,1976,2
Belgium,Ocean,1979,1
Belgium,Ocean,1982,1
Belgium,Ocean,1986,1
Belgium,Ocean,1988,2
Belgium,Ocean,1990,1
Belgium,Ocean,1992,3
Belgium,Ocean,1993,3
Belgium,Ocean,1994,2
Belgium,Ocean,1996,1
Belgium,Ocean,1997,1
Belgium,Ocean,1998,3
Belgium,Ocean,1999,5
Belgium,Ocean,2000,6
Belgium,Ocean,2001,9
Belgium,Ocean,2002,7
Belgium,Ocean,2003,4
Belgium,Ocean,2004,5
Belgium,Ocean,2005,11
Belgium,Ocean,2006,10
Belgium,Ocean,2007,15
Belgium,Ocean,2008,12
Belgium,Ocean,2009,22
Belgium,Ocean,2010,26
Belgium,Ocean,2011,31
Belgium,Ocean,2012,32
Belgium,Ocean,2013,24
Belgium,Ocean,2014,38
Belgium,Ocean,2015,43
Belgium,Ocean,2016,46
Belgium,Ocean,2017,63
Belgium,Ocean,2018,51
Belgium,Ocean,2019,79
Belgium,Ocean,2020,72
Belgium,Ocean,2021,102
Belgium,Ocean,2022,106
Belgium,Ocean,2023,139
Brazil,Ocean,1975,2
Brazil,Ocean,1980,1
Brazil,Ocean,1981,3
Brazil,Ocean,1982,2
Brazil,Ocean,1983,1
Brazil,Ocean,1986,1
Brazil,Ocean,1987,2
Brazil,Ocean,1988,2
