country,technology,year,spending_usd_ppp_millions,pub_count
Republic of Türkiye,Geothermal,1996,0.095,1
Republic of Türkiye,Geothermal,1998,5.218,1
Republic of Türkiye,Geothermal,1999,2.185,5
Republic of Türkiye,Geothermal,2000,2.219,1
Republic of Türkiye,Geothermal,2001,1.065,4
Republic of Türkiye,Geothermal,2002,2.067,4
Republic of Türkiye,Geothermal,2003,1.048,12
Republic of Türkiye,Geothermal,2004,0.337,19
Republic of Türkiye,Geothermal,2005,0.0,12
Republic of Türkiye,Geothermal,2006,1.533,17
Republic of Türkiye,Geothermal,2007,0.269,12
Republic of Türkiye,Geothermal,2008,0.616,11
Republic of Türkiye,Geothermal,2009,0.689,18
Republic of Türkiye,Geothermal,2015,0.02,34
Republic of Türkiye,Geothermal,2016,0.399,52
Republic of Türkiye,Geothermal,2017,0.356,68
Republic of Türkiye,Geothermal,2018,0.345,92
Republic of Türkiye,Geothermal,2019,0.051,112
Republic of Türkiye,Geothermal,2020,0.0,148
Republic of Türkiye,Geothermal,2021,0.359,202
Republic of Türkiye,Geothermal,2022,0.126,234
Republic of Türkiye,Geothermal,2023,0.177,272
Slovak Republic,Geothermal,2004,0.003,2
Slovak Republic,Geothermal,2008,1.137,1
Slovak Republic,Geothermal,2009,1.244,7
Slovak Republic,Geothermal,2010,1.324,3
Slovak Republic,Geothermal,2011,0.0,5
Slovak Republic,Geothermal,2012,0.0,8
Slovak Republic,Geothermal,2013,5.877,9
Slovak Republic,Geothermal,2014,2.56,16
Slovak Republic,Geothermal,2015,1.108,11
Slovak Republic,Geothermal,2016,1.015,8
Slovak Republic,Geothermal,2017,0.008,9
Slovak Republic,Geothermal,2018,1.207,12
Slovak Republic,Geothermal,2019,1.044,9
Slovak Republic,Geothermal,2020,0.507,15
Spain,Geothermal,1975,2.886,1
Spain,Geothermal,1985,8.078,1
Spain,Geothermal,1986,10.46,2
Spain,Geothermal,1987,7.197,1
Spain,Geothermal,1991,3.776,1
Spain,Geothermal,1992,0.64,1
Spain,Geothermal,1993,1.878,1
Spain,Geothermal,1997,0.0,1
Spain,Geothermal,1998,0.0,3
Spain,Geothermal,1999,0.0,1
Spain,Geothermal,2003,0.0,1
Spain,Geothermal,2004,0.0,2
Spain,Geothermal,2005,0.0,2
Spain,Geothermal,2006,0.0,4
Spain,Geothermal,2007,0.0,5
Spain,Geothermal,2008,0.0,3
Spain,Geothermal,2011,14.048,20
Spain,Geothermal,2012,1.295,29
Spain,Geothermal,2013,0.366,15
Spain,Geothermal,2015,0.667,35
Spain,Geothermal,2016,2.297,50
Spain,Geothermal,2017,0.941,56
Spain,Geothermal,2018,11.772,77
Spain,Geothermal,2020,0.556,105
Spain,Geothermal,2021,0.616,119
Sweden,Geothermal,1976,0.724,1
Sweden,Geothermal,1978,1.733,1
Sweden,Geothermal,1979,0.609,2
Sweden,Geothermal,1980,0.357,4
Sweden,Geothermal,1981,0.585,1
Sweden,Geothermal,1984,7.779,1
Sweden,Geothermal,1986,1.689,2
Sweden,Geothermal,1989,0.56,1
Sweden,Geothermal,1992,0.28,2
Sweden,Geothermal,1995,0.086,1
Sweden,Geothermal,1996,0.085,1
Sweden,Geothermal,1998,0.0,1
Sweden,Geothermal,2000,0.595,1
Sweden,Geothermal,2002,6.815,3
Sweden,Geothermal,2003,2.014,2
Sweden,Geothermal,2004,0.098,3
Sweden,Geothermal,2005,0.0,2
Sweden,Geothermal,2006,0.0,3
Sweden,Geothermal,2007,0.0,2
Sweden,Geothermal,2008,0.0,9
Sweden,Geothermal,2009,0.0,10
Sweden,Geothermal,2010,0.0,15
Sweden,Geothermal,2011,0.0,9
Sweden,Geothermal,2012,0.0,11
Sweden,Geothermal,2013,0.0,24
Sweden,Geothermal,2014,0.416,32
Sweden,Geothermal,2015,0.412,23
Sweden,Geothermal,2016,0.406,17
Sweden,Geothermal,2018,0.467,49
Sweden,Geothermal,2019,0.129,47
Sweden,Geothermal,2020,3.539,47
Sweden,Geothermal,2021,0.325,60
Sweden,Geothermal,2023,1.07,85
Switzerland,Geothermal,1974,0.0,2
Switzerland,Geothermal,1976,0.0,1
Switzerland,Geothermal,1978,1.188,1
Switzerland,Geothermal,1979,1.539,1
Switzerland,Geothermal,1982,2.385,1
Switzerland,Geothermal,1984,1.763,3
Switzerland,Geothermal,1987,2.381,1
Switzerland,Geothermal,1989,7.978,1
Switzerland,Geothermal,1990,5.352,1
Switzerland,Geothermal,1991,6.474,2
Switzerland,Geothermal,1992,6.214,3
Switzerland,Geothermal,1993,8.868,1
Switzerland,Geothermal,1994,2.881,2
Switzerland,Geothermal,1995,3.694,1
Switzerland,Geothermal,1996,4.872,2
Switzerland,Geothermal,1997,4.179,1
Switzerland,Geothermal,1998,4.87,1
Switzerland,Geothermal,1999,3.484,1
Switzerland,Geothermal,2000,2.873,3
Switzerland,Geothermal,2002,1.91,6
Switzerland,Geothermal,2003,3.185,6
Switzerland,Geothermal,2004,2.296,7
Switzerland,Geothermal,2005,1.958,6
Switzerland,Geothermal,2006,2.481,4
Switzerland,Geothermal,2007,1.265,11
Switzerland,Geothermal,2008,3.828,9
Switzerland,Geothermal,2009,7.639,9
Switzerland,Geothermal,2010,7.021,19
Switzerland,Geothermal,2011,6.099,19
Switzerland,Geothermal,2012,7.549,20
Switzerland,Geothermal,2013,8.122,23
Switzerland,Geothermal,2014,12.356,36
Switzerland,Geothermal,2015,15.161,43
Switzerland,Geothermal,2016,22.239,43
Switzerland,Geothermal,2017,22.08,47
Switzerland,Geothermal,2018,27.299,70
Switzerland,Geothermal,2019,25.605,99
Switzerland,Geothermal,2020,21.041,109
Switzerland,Geothermal,2021,9.653,109
Switzerland,Geothermal,2022,13.729,108
Switzerland,Geothermal,2023,11.034,148
United Kingdom,Geothermal,1974,0.0,2
United Kingdom,Geothermal,1975,0.0,8
United Kingdom,Geothermal,1976,1.535,5
United Kingdom,Geothermal,1977,1.038,4
United Kingdom,Geothermal,1978,3.167,6
United Kingdom,Geothermal,1979,12.331,6
United Kingdom,Geothermal,1980,17.46,13
United Kingdom,Geothermal,1981,53.213,6
United Kingdom,Geothermal,1982,28.063,5
United Kingdom,Geothermal,1983,26.089,5
United Kingdom,Geothermal,1984,29.74,6
United Kingdom,Geothermal,1985,19.032,10
United Kingdom,Geothermal,1986,16.544,4
United Kingdom,Geothermal,1987,16.079,7
United Kingdom,Geothermal,1988,14.597,5
United Kingdom,Geothermal,1989,13.277,14
United Kingdom,Geothermal,1990,9.06,8
United Kingdom,Geothermal,1991,5.234,3
United Kingdom,Geothermal,1992,3.476,3
United Kingdom,Geothermal,1993,3.49,3
United Kingdom,Geothermal,1994,0.741,4
United Kingdom,Geothermal,1995,0.738,6
United Kingdom,Geothermal,1996,0.0,7
United Kingdom,Geothermal,1997,0.0,6
United Kingdom,Geothermal,1998,0.0,7
United Kingdom,Geothermal,1999,0.0,5
United Kingdom,Geothermal,2000,0.0,9
United Kingdom,Geothermal,2001,0.0,7
United Kingdom,Geothermal,2002,0.0,7
United Kingdom,Geothermal,2003,0.0,10
United Kingdom,Geothermal,2004,0.183,12
United Kingdom,Geothermal,2005,0.192,11
United Kingdom,Geothermal,2006,0.362,15
United Kingdom,Geothermal,2007,0.807,22
United Kingdom,Geothermal,2009,8.939,23
United Kingdom,Geothermal,2010,2.381,36
United Kingdom,Geothermal,2011,0.0,43
United Kingdom,Geothermal,2012,0.251,41
United Kingdom,Geothermal,2013,0.19,71
United Kingdom,Geothermal,2014,0.163,82
United Kingdom,Geothermal,2015,0.188,94
United Kingdom,Geothermal,2016,9.63,106
United Kingdom,Geothermal,2017,1.196,139
United Kingdom,Geothermal,2018,1.434,199
United Kingdom,Geothermal,2019,1.702,235
United Kingdom,Geothermal,2020,2.8,305
United Kingdom,Geothermal,2021,1.569,338
United Kingdom,Geothermal,2022,2.066,330
United Kingdom,Geothermal,2023,3.767,492
United States,Geothermal,1974,30.564,50
United States,Geothermal,1975,141.217,42
United States,Geothermal,1976,128.719,49
United States,Geothermal,1977,183.595,70
United States,Geothermal,1978,308.077,71
United States,Geothermal,1979,474.819,77
United States,Geothermal,1980,474.664,103
United States,Geothermal,1981,454.007,81
United States,Geothermal,1982,187.206,91
United States,Geothermal,1983,148.499,64
United States,Geothermal,1984,74.591,44
United States,Geothermal,1985,73.291,36
United States,Geothermal,1986,67.007,52
United States,Geothermal,1987,50.279,30
United States,Geothermal,1988,47.426,45
United States,Geothermal,1989,42.762,27
United States,Geothermal,1990,40.564,42
United States,Geothermal,1991,60.349,38
United States,Geothermal,1992,59.604,28
United States,Geothermal,1993,45.524,27
United States,Geothermal,1994,44.015,34
United States,Geothermal,1995,70.839,21
United States,Geothermal,1996,55.116,41
United States,Geothermal,1997,53.595,36
United States,Geothermal,1998,51.336,41
United States,Geothermal,1999,49.65,26
United States,Geothermal,2000,40.242,39
United States,Geothermal,2001,45.391,40
United States,Geothermal,2002,44.902,69
United States,Geothermal,2003,46.24,66
United States,Geothermal,2004,39.058,50
United States,Geothermal,2005,29.233,94
United States,Geothermal,2006,25.447,71
United States,Geothermal,2007,8.786,85
United States,Geothermal,2008,35.993,93
United States,Geothermal,2009,549.542,119
United States,Geothermal,2010,65.769,148
United States,Geothermal,2011,58.768,189
United States,Geothermal,2012,50.961,253
United States,Geothermal,2013,42.237,327
United States,Geothermal,2014,56.0,264
United States,Geothermal,2015,65.86,314
Australia,Hydro,1979,0.0,1
Australia,Hydro,1980,0.0,4
Australia,Hydro,1981,0.0,1
Australia,Hydro,1983,0.0,2
Australia,Hydro,1987,0.0,3
Australia,Hydro,1989,0.0,2
Australia,Hydro,1993,0.0,5
Australia,Hydro,1995,0.096,3
Australia,Hydro,1997,0.66,3
Australia,Hydro,1999,0.487,6
Australia,Hydro,2001,0.014,7
Australia,Hydro,2003,0.476,39
Australia,Hydro,2004,2.246,16
Australia,Hydro,2005,1.084,21
Australia,Hydro,2006,0.909,17
Australia,Hydro,2007,0.912,31
Australia,Hydro,2008,1.333,45
Australia,Hydro,2009,0.941,59
Australia,Hydro,2010,0.685,52
Australia,Hydro,2011,0.513,72
Australia,Hydro,2012,1.989,119
Australia,Hydro,2013,0.823,117
Australia,Hydro,2014,0.096,135
Australia,Hydro,2018,0.166,271
Australia,Hydro,2019,0.118,263
Australia,Hydro,2020,0.159,309
Australia,Hydro,2021,0.083,367
Australia,Hydro,2022,0.1,414
Australia,Hydro,2023,0.07,585
Austria,Hydro,1978,0.0,1
Austria,Hydro,1979,0.0,1
Austria,Hydro,1980,0.0,1
Austria,Hydro,1981,0.0,1
Austria,Hydro,1984,0.0,4
Austria,Hydro,1985,0.0,2
Austria,Hydro,1986,0.0,4
Austria,Hydro,1987,0.0,1
Austria,Hydro,1988,0.0,2
Austria,Hydro,1989,0.0,2
Austria,Hydro,1993,0.0,2
Austria,Hydro,1994,1.319,4
Austria,Hydro,1995,1.358,6
Austria,Hydro,1996,2.382,6
Austria,Hydro,1997,1.745,4
Austria,Hydro,1998,1.783,7
Austria,Hydro,1999,0.818,7
Austria,Hydro,2000,0.376,7
Austria,Hydro,2001,1.417,3
Austria,Hydro,2002,0.902,7
Austria,Hydro,2003,0.743,4
Austria,Hydro,2004,0.584,10
Austria,Hydro,2005,1.189,14
Austria,Hydro,2006,0.671,12
Austria,Hydro,2007,0.403,12
Austria,Hydro,2008,1.382,14
Austria,Hydro,2009,3.541,28
Austria,Hydro,2010,3.367,32
Austria,Hydro,2011,1.314,23
Austria,Hydro,2012,0.813,38
Austria,Hydro,2013,7.869,60
Austria,Hydro,2014,2.611,50
Austria,Hydro,2015,2.167,83
Austria,Hydro,2016,3.443,128
Austria,Hydro,2017,2.769,98
Austria,Hydro,2018,3.306,149
Austria,Hydro,2019,4.594,130
Austria,Hydro,2020,5.158,167
Austria,Hydro,2021,3.797,190
Austria,Hydro,2022,3.14,205
Austria,Hydro,2023,4.472,275
Belgium,Hydro,1976,0.0,2
Belgium,Hydro,1980,0.0,1
Belgium,Hydro,1981,0.0,1
Belgium,Hydro,1985,0.0,1
Belgium,Hydro,1992,0.202,1
Belgium,Hydro,1994,0.389,2
Belgium,Hydro,1995,0.191,1
Belgium,Hydro,1996,0.296,1
Belgium,Hydro,1997,0.557,2
Belgium,Hydro,1999,0.948,6
Belgium,Hydro,2007,4.226,18
Belgium,Hydro,2010,0.0,28
Belgium,Hydro,2011,0.144,31
Belgium,Hydro,2012,0.135,42
Belgium,Hydro,2013,0.275,41
Belgium,Hydro,2014,0.092,59
Belgium,Hydro,2015,0.181,57
Belgium,Hydro,2016,0.26,75
Belgium,Hydro,2018,0.403,81
Belgium,Hydro,2019,1.541,102
Belgium,Hydro,2020,0.0,133
Belgium,Hydro,2021,0.0,152
Belgium,Hydro,2023,0.0,212
Brazil,Hydro,2018,23.049,692
Brazil,Hydro,2019,58.072,693
Brazil,Hydro,2020,28.812,832
Brazil,Hydro,2021,25.399,1031
Brazil,Hydro,2022,26.684,933
Brazil,Hydro,2023,27.024,1233
Canada,Hydro,1974,0.0,5
Canada,Hydro,1975,0.0,2
Canada,Hydro,1976,0.0,8
Canada,Hydro,1977,0.0,7
Canada,Hydro,1978,0.0,3
Canada,Hydro,1979,0.0,8
Canada,Hydro,1980,0.0,9
Canada,Hydro,1981,0.0,6
Canada,Hydro,1982,0.0,7
Canada,Hydro,1983,0.0,8
Canada,Hydro,1984,0.0,12
Canada,Hydro,1985,0.0,17
Canada,Hydro,1986,0.0,12
Canada,Hydro,1987,0.0,17
Canada,Hydro,1988,0.0,24
Canada,Hydro,1989,0.0,22
Canada,Hydro,1990,0.0,20
Canada,Hydro,1991,0.0,28
Canada,Hydro,1992,2.595,19
Canada,Hydro,1993,1.708,18
Canada,Hydro,1994,1.835,16
Canada,Hydro,1995,1.712,25
Canada,Hydro,1996,2.768,48
Canada,Hydro,1997,3.233,26
Canada,Hydro,1998,2.727,34
Canada,Hydro,1999,3.194,30
Canada,Hydro,2000,12.893,41
Canada,Hydro,2001,10.031,41
Canada,Hydro,2002,9.523,67
Canada,Hydro,2003,5.822,50
Canada,Hydro,2004,4.275,47
Canada,Hydro,2005,3.331,61
Canada,Hydro,2006,4.377,72
Canada,Hydro,2007,4.271,90
Canada,Hydro,2008,2.48,83
Canada,Hydro,2009,38.235,113
Canada,Hydro,2010,40.897,107
Canada,Hydro,2011,43.404,165
Canada,Hydro,2012,28.379,176
Canada,Hydro,2013,35.356,189
Canada,Hydro,2014,30.513,254
Canada,Hydro,2015,20.761,248
Canada,Hydro,2016,10.492,290
Canada,Hydro,2017,18.474,285
Canada,Hydro,2018,23.284,344
Canada,Hydro,2019,20.802,319
Canada,Hydro,2020,20.624,456
Canada,Hydro,2021,21.307,666
Canada,Hydro,2022,18.948,503
Canada,Hydro,2023,16.484,766
Chile,Hydro,2016,0.0,50
Chile,Hydro,2017,0.0,44
Chile,Hydro,2018,0.0,73
Chile,Hydro,2019,0.091,58
Chile,Hydro,2020,0.0,95
Chile,Hydro,2021,0.0,82
Chile,Hydro,2022,0.0,88
Chile,Hydro,2023,0.0,134
Czech Republic,Hydro,2003,0.0,1
Czech Republic,Hydro,2004,0.0,6
Czech Republic,Hydro,2005,0.0,5
Czech Republic,Hydro,2006,0.0,5
Czech Republic,Hydro,2007,0.0,7
Czech Republic,Hydro,2008,0.682,9
Czech Republic,Hydro,2009,0.636,11
Czech Republic,Hydro,2010,0.574,10
Czech Republic,Hydro,2011,4.16,12
Czech Republic,Hydro,2012,3.201,26
Czech Republic,Hydro,2013,1.261,26
Czech Republic,Hydro,2014,0.897,23
Czech Republic,Hydro,2015,0.331,30
Czech Republic,Hydro,2016,0.315,44
Czech Republic,Hydro,2017,0.525,60
Czech Republic,Hydro,2018,0.138,49
Czech Republic,Hydro,2019,0.485,72
Czech Republic,Hydro,2020,0.17,93
Czech Republic,Hydro,2021,1.476,88
Czech Republic,Hydro,2022,2.297,112
Czech Republic,Hydro,2023,0.993,146
Denmark,Hydro,1984,0.0,2
Denmark,Hydro,1986,0.0,5
Denmark,Hydro,1987,0.0,3
Denmark,Hydro,1989,0.0,6
Denmark,Hydro,1990,0.0,6
Denmark,Hydro,1991,0.0,1
Denmark,Hydro,1992,0.0,4
Denmark,Hydro,1995,0.0,1
Denmark,Hydro,1996,0.0,1
Denmark,Hydro,1997,0.0,2
Denmark,Hydro,1998,0.0,1
Denmark,Hydro,1999,0.0,1
Denmark,Hydro,2000,0.0,3
Denmark,Hydro,2001,0.0,2
Denmark,Hydro,2002,0.0,3
Denmark,Hydro,2003,0.15,5
Denmark,Hydro,2004,0.0,7
Denmark,Hydro,2006,0.0,4
Denmark,Hydro,2007,0.0,16
Denmark,Hydro,2008,0.0,6
Denmark,Hydro,2009,0.0,19
Denmark,Hydro,2011,0.0,29
Denmark,Hydro,2012,0.489,38
Denmark,Hydro,2015,2.801,54
Denmark,Hydro,2018,0.0,107
Denmark,Hydro,2019,0.095,110
Denmark,Hydro,2021,0.0,159
Denmark,Hydro,2022,0.0,143
Denmark,Hydro,2023,0.0,238
Estonia,Hydro,2011,0.0,3
Estonia,Hydro,2012,0.0,4
Estonia,Hydro,2018,0.04,9
Estonia,Hydro,2019,0.039,13
Estonia,Hydro,2020,0.0,21
Estonia,Hydro,2021,0.0,23
Finland,Hydro,1993,0.321,2
Finland,Hydro,1994,0.085,1
Finland,Hydro,1995,0.0,2
Finland,Hydro,1996,0.058,1
Finland,Hydro,1998,1.549,2
Finland,Hydro,1999,0.635,1
Finland,Hydro,2000,0.698,2
Finland,Hydro,2001,1.307,1
Finland,Hydro,2002,0.098,9
Finland,Hydro,2003,16.302,2
Finland,Hydro,2004,1.794,3
Finland,Hydro,2005,0.093,8
Finland,Hydro,2006,0.0,5
Finland,Hydro,2007,0.0,8
Finland,Hydro,2008,1.13,9
Finland,Hydro,2009,5.644,10
Finland,Hydro,2010,1.859,17
Finland,Hydro,2011,0.0,20
Finland,Hydro,2012,5.944,35
Finland,Hydro,2013,4.631,29
Finland,Hydro,2014,7.009,40
Finland,Hydro,2015,0.44,57
Finland,Hydro,2016,15.237,49
Finland,Hydro,2017,13.159,58
Finland,Hydro,2018,0.771,80
Finland,Hydro,2019,0.126,88
Finland,Hydro,2020,0.078,107
Finland,Hydro,2021,0.334,171
Finland,Hydro,2022,0.331,152
Finland,Hydro,2023,0.175,210
France,Hydro,1985,0.316,3
France,Hydro,1986,0.085,2
France,Hydro,1987,0.673,8
France,Hydro,1988,0.325,4
France,Hydro,1989,0.79,5
France,Hydro,1990,0.615,3
France,Hydro,1991,0.713,8
France,Hydro,1992,0.513,13
France,Hydro,1993,0.724,9
France,Hydro,1994,0.035,16
France,Hydro,1995,0.177,14
France,Hydro,1996,0.14,8
France,Hydro,1997,0.0,12
France,Hydro,1998,0.104,22
France,Hydro,1999,1.372,29
France,Hydro,2000,0.067,12
France,Hydro,2001,0.218,31
France,Hydro,2002,0.0,29
France,Hydro,2003,0.0,34
France,Hydro,2004,0.0,26
France,Hydro,2005,0.0,43
France,Hydro,2006,1.894,33
France,Hydro,2007,1.572,50
France,Hydro,2008,8.057,78
France,Hydro,2009,8.642,73
France,Hydro,2010,3.601,98
France,Hydro,2011,4.628,94
France,Hydro,2012,7.505,138
France,Hydro,2013,5.642,132
France,Hydro,2014,4.916,149
France,Hydro,2015,7.074,185
France,Hydro,2016,5.658,222
France,Hydro,2017,5.523,205
France,Hydro,2018,5.017,288
France,Hydro,2019,3.408,327
France,Hydro,2020,5.696,397
France,Hydro,2021,5.954,517
France,Hydro,2022,3.651,442
France,Hydro,2023,3.396,618
Germany,Hydro,1974,0.0,2
Germany,Hydro,1975,0.0,2
Germany,Hydro,1976,0.0,1
Germany,Hydro,1977,0.0,1
Germany,Hydro,1978,0.0,1
Germany,Hydro,1979,0.0,2
Germany,Hydro,1981,0.0,1
Germany,Hydro,1982,0.0,5
Germany,Hydro,1984,0.0,2
Germany,Hydro,1987,0.0,4
Germany,Hydro,1988,0.0,6
Germany,Hydro,1990,0.0,6
Germany,Hydro,1991,0.0,3
Germany,Hydro,1993,0.0,3
Germany,Hydro,1996,0.0,4
Germany,Hydro,1997,0.0,1
Germany,Hydro,1998,0.0,3
Germany,Hydro,1999,0.268,11
Germany,Hydro,2000,0.0,9
Germany,Hydro,2001,0.0,16
Germany,Hydro,2002,0.0,15
Germany,Hydro,2003,0.635,23
Germany,Hydro,2004,0.0,27
Germany,Hydro,2005,0.135,26
Germany,Hydro,2006,0.529,31
Germany,Hydro,2007,0.377,45
Germany,Hydro,2008,0.393,35
Germany,Hydro,2009,0.0,64
Germany,Hydro,2010,1.495,79
Germany,Hydro,2011,2.911,118
Germany,Hydro,2012,1.869,107
Germany,Hydro,2013,2.331,120
Germany,Hydro,2014,2.226,156
Germany,Hydro,2015,3.042,205
Germany,Hydro,2016,3.588,253
Germany,Hydro,2017,3.786,295
Germany,Hydro,2018,2.423,388
Germany,Hydro,2019,2.901,370
Germany,Hydro,2020,3.767,521
Germany,Hydro,2021,1.51,574
Germany,Hydro,2022,0.478,631
Germany,Hydro,2023,0.357,739
Greece,Hydro,1977,0.0,1
Greece,Hydro,1978,0.0,1
Greece,Hydro,1983,0.0,1
Greece,Hydro,1985,0.0,1
Greece,Hydro,1987,0.0,1
Greece,Hydro,1989,0.0,3
Greece,Hydro,1991,0.0,1
Greece,Hydro,1992,0.0,1
Greece,Hydro,1993,0.0,2
Greece,Hydro,1995,0.08,1
Greece,Hydro,1996,0.124,1
Greece,Hydro,1997,0.713,2
Hungary,Hydro,1998,0.0,1
Hungary,Hydro,1999,0.0,1
Hungary,Hydro,2000,0.0,1
Hungary,Hydro,2001,0.0,1
Hungary,Hydro,2002,0.0,2
Hungary,Hydro,2003,0.0,1
Hungary,Hydro,2004,0.0,3
Hungary,Hydro,2005,0.0,4
Hungary,Hydro,2006,0.0,1
Hungary,Hydro,2007,0.0,1
Hungary,Hydro,2008,0.0,4
Hungary,Hydro,2009,0.0,5
Hungary,Hydro,2010,0.0,4
Hungary,Hydro,2011,0.0,7
Hungary,Hydro,2012,0.0,9
Hungary,Hydro,2019,0.0,55
Hungary,Hydro,2020,0.0,65
Hungary,Hydro,2022,0.0,93
Hungary,Hydro,2023,0.0,136
Ireland,Hydro,1985,0.0,1
Ireland,Hydro,1987,0.0,1
Ireland,Hydro,1988,0.0,1
Ireland,Hydro,1990,0.0,1
Ireland,Hydro,2002,0.038,2
Ireland,Hydro,2003,0.0,1
Ireland,Hydro,2004,0.374,6
Ireland,Hydro,2005,0.578,2
Ireland,Hydro,2006,0.153,3
Ireland,Hydro,2007,0.265,3
Ireland,Hydro,2008,0.27,5
Ireland,Hydro,2009,0.0,8
Ireland,Hydro,2010,0.0,8
Ireland,Hydro,2011,0.036,15
Ireland,Hydro,2012,0.0,14
Ireland,Hydro,2015,0.0,26
Ireland,Hydro,2023,0.168,76
Italy,Hydro,1979,0.0,1
Italy,Hydro,1980,0.0,2
Italy,Hydro,1982,0.0,3
Italy,Hydro,1983,0.0,1
Italy,Hydro,1984,0.0,1
Italy,Hydro,1985,0.0,1
Italy,Hydro,1986,0.0,2
Italy,Hydro,1988,0.0,2
Italy,Hydro,1989,0.0,3
Italy,Hydro,1990,0.0,5
Italy,Hydro,1991,0.0,6
Italy,Hydro,1993,0.0,3
Italy,Hydro,1994,0.0,2
Italy,Hydro,1995,0.0,2
Italy,Hydro,1996,0.0,4
Italy,Hydro,1997,0.0,5
Italy,Hydro,1998,0.0,2
Italy,Hydro,2000,0.0,11
Italy,Hydro,2001,0.0,8
Italy,Hydro,2002,0.0,8
Italy,Hydro,2003,0.0,11
Italy,Hydro,2004,0.0,17
Italy,Hydro,2005,0.0,43
Italy,Hydro,2006,0.0,27
Italy,Hydro,2007,0.0,33
Italy,Hydro,2008,0.0,34
Italy,Hydro,2009,6.346,35
Italy,Hydro,2011,12.75,77
Italy,Hydro,2012,13.998,85
Italy,Hydro,2013,0.0,116
Italy,Hydro,2014,0.0,151
Italy,Hydro,2015,0.0,178
Japan,Hydro,1974,0.0,2
Japan,Hydro,1977,0.0,1
Japan,Hydro,1978,0.0,2
Japan,Hydro,1979,0.0,2
Japan,Hydro,1980,0.0,1
Japan,Hydro,1981,0.0,2
Japan,Hydro,1982,0.0,4
Japan,Hydro,1983,0.0,1
Japan,Hydro,1984,0.0,2
Japan,Hydro,1985,0.0,7
Japan,Hydro,1986,0.0,3
Japan,Hydro,1987,0.0,2
Japan,Hydro,1988,0.0,6
Japan,Hydro,1989,0.0,4
Japan,Hydro,1990,0.0,3
Japan,Hydro,1991,0.0,8
Japan,Hydro,1992,0.0,6
Japan,Hydro,1993,0.0,4
Japan,Hydro,1994,0.0,5
Japan,Hydro,1995,0.0,4
Japan,Hydro,1996,0.0,6
Japan,Hydro,1997,0.0,9
Japan,Hydro,1998,0.0,13
Japan,Hydro,1999,0.0,15
Japan,Hydro,2000,0.0,11
Japan,Hydro,2001,0.0,21
Japan,Hydro,2002,11.86,32
Japan,Hydro,2003,0.992,30
Japan,Hydro,2004,0.0,33
Japan,Hydro,2005,0.0,19
Japan,Hydro,2006,0.0,32
Japan,Hydro,2007,0.0,48
Japan,Hydro,2008,0.0,67
Japan,Hydro,2009,0.0,66
Japan,Hydro,2010,0.0,71
Japan,Hydro,2011,0.0,68
Japan,Hydro,2012,8.482,104
Japan,Hydro,2013,8.512,111
Japan,Hydro,2014,10.783,114
Japan,Hydro,2015,4.106,121
Japan,Hydro,2018,1.652,162
Korea,Hydro,2002,5.487,3
Korea,Hydro,2003,6.505,5
Korea,Hydro,2004,1.298,4
Korea,Hydro,2005,1.691,5
Korea,Hydro,2006,1.173,2
Korea,Hydro,2007,2.478,11
Korea,Hydro,2008,1.208,12
Korea,Hydro,2009,0.667,14
Korea,Hydro,2010,2.01,15
Korea,Hydro,2011,0.0,26
Korea,Hydro,2012,6.923,25
Korea,Hydro,2013,11.911,33
Korea,Hydro,2014,11.615,61
Korea,Hydro,2015,8.098,50
Korea,Hydro,2016,15.405,53
Korea,Hydro,2017,11.697,81
Korea,Hydro,2018,8.636,104
Korea,Hydro,2019,3.776,86
Korea,Hydro,2020,1.111,140
